4412
4490
4563
4756
4736
4696
5420
5226
4420
6073
9711
10722
9593
9220
9259
10622
11965
12914
17919
15296
17062
17276
16499
15348
17142
17634
17411
16870
20945
20873
19166
22450
25769
26824
33941
32660
33333
37756
40455
44996
38261
44098
49366
52074
46558
45237
51343
50843
46721
63667
55654
54895
48558
59403
80377
83394
96952
92719
85899
85345
91360
118116
102578
107402
111837
97878
89586
96407
91615
95318
102710
112301
92363
90548
88668
83031
89811
105277
85656
86709
77673
79249
75846
73141
98059
91887
70397
68454
63648
69628
76232
77000
73250
63210
59321
63360
58476
66415
77976
85279
72224
69374
75044
